PROJ_NAME,TRACK_GROUP,TRACK,DOMAIN,TASK,,,
RETS,DATABASE DOMAIN,Oracle ,K-ShellScript,"Resize log files (Alert, Listener, Trace etc.)",,,
RETS,DATABASE DOMAIN,SQL DBA,ShellScript,Schedule,,,
RETS,DATABASE DOMAIN,Oracle ,ShellScript,Start Up Nodes (Database),,,
RETS,DATABASE DOMAIN,Oracle ,K-ShellScript,Automation of Export & Import of Data between Databases,,,
RETS,DATABASE DOMAIN,Oracle ,K-ShellScript,Sync report of Standby with Primary ,,,
RETS,DATABASE DOMAIN,Oracle ,K-ShellScript,FTP Connection details report ,,,
RETS,UNIX DOMAIN,Unix,BashShellScript,Add/Remove enteries in /etc/crontab,,,
RETS,UNIX DOMAIN,UNIX & Linux,ShellScript,Add/Remove/Modify Filesystem,,,
RETS,UNIX DOMAIN,UNIX & Linux,BashShellScript,Add/Remove/modify groups,,,
RETS,UNIX DOMAIN,Unix - Linux,BashShellScript,Add/Remove/Modify physical volumes to existing volume group,,,
RETS,UNIX DOMAIN,Unix - Linux,ShellScript,Add/Remove/modify users,,,
RETS,UNIX DOMAIN,UNIX & Linux,ShellScript,Administating File and Directory & Special permissions,,,
RETS,UNIX DOMAIN,Unix,BashShellScript,Analysis of performance utilization  - based on disk and cpu usage ,,,
RETS,UNIX DOMAIN,Unix,K-ShellScript,"Backing Up File System - using rsync,tarball",,,
RETS,UNIX DOMAIN,Linux,BashShellScript,Check and Kill  process running on system for Safe Shutdown,,,
RETS,UNIX DOMAIN,Unix,BashShellScript,"Check Jombie process - using  top,ps commands.",,,
RETS,UNIX DOMAIN,Unix,ShellScript,Check Patch/packages,,,
RETS,UNIX DOMAIN,Linux,BashShellScript,Check status and change mulipath policy,,,
RETS,UNIX DOMAIN,Linux,ShellScript,Check the File System status - stat command,,,
RETS,UNIX DOMAIN,Unix - Linux,ShellScript,Check/Start/Stop/ NFS daemons,,,
RETS,UNIX DOMAIN,Linux,BashShellScript,Configure a DNS Client,,,
RETS,UNIX DOMAIN,Linux,BashShellScript,Configure native multipath/Power path/DMP/remove,,,
RETS,UNIX DOMAIN,Unix,BashShellScript,Configure syslog Messaging,,,
RETS,UNIX DOMAIN,Linux,BashShellScript,Configure the Name Service Switch,,,
RETS,UNIX DOMAIN,Unix - Linux,BashShellScript,Configuring Swap Space,,,
RETS,UNIX DOMAIN,Linux,ShellScript,CPU/FAN/IO Module/motherboard error,,,
RETS,UNIX DOMAIN,Linux,BashShellScript,Customize user account environment,,,
RETS,UNIX DOMAIN,Linux,ShellScript,DIMM Error on standalone/VM/SAN connected/cluster Node,,,
RETS,UNIX DOMAIN,Linux,BashShellScript,Enabling the NFS Server Logging,,,
RETS,UNIX DOMAIN,Unix,BashShellScript,Export/Un-export NFS filesystems,,,
RETS,UNIX DOMAIN,Linux,ShellScript,Faulty Disk Replacement ,,,
RETS,UNIX DOMAIN,Unix - Linux,ShellScript,File System Housekeeping,,,
RETS,UNIX DOMAIN,Linux,BashShellScript,Firmware upgrade rack server/Balde server,,,
RETS,UNIX DOMAIN,Linux,BashShellScript,flush mulpath device(s),,,
RETS,UNIX DOMAIN,Linux,BashShellScript,Good understanding user management,,,
RETS,UNIX DOMAIN,Unix,ShellScript,Hardening Linux OS ,,,
RETS,UNIX DOMAIN,Linux,ShellScript,Hardrive replacement on standalone/VM/SAN connected/cluster Node,,,
RETS,UNIX DOMAIN,Linux,BashShellScript,Hardware raid controller firmware update,,,
RETS,UNIX DOMAIN,Linux,ShellScript,HBA replacemet on standalone/VM/SAN connected/cluster Node,,,
RETS,UNIX DOMAIN,Unix - Linux,BashShellScript,Implementing OS Upgrade,,,
RETS,UNIX DOMAIN,Linux,BashShellScript,Install patch/packages from Satellite Server/SuSe Manager,,,
RETS,UNIX DOMAIN,Unix - Linux,ShellScript,Install Patch/packages from Yum Repo,,,
RETS,UNIX DOMAIN,Linux,ShellScript,Install the packages needed to provide the service - Using existing scripts/cmds,,,
RETS,UNIX DOMAIN,Unix - Linux,BashShellScript,Install/Freshen/upgrade/remove packages,,,
RETS,UNIX DOMAIN,Linux,BashShellScript,Kill Frozen/Defunct Processes,,,
RETS,UNIX DOMAIN,Unix,ShellScript,"Linux Installation using Kick Start/PXE - Kickstart,DHCP,TFTP",,,
RETS,UNIX DOMAIN,Unix,BashShellScript,List Disk details and their atrribs (UUID) ,,,
RETS,UNIX DOMAIN,Unix,BashShellScript,List HBA and their ports,,,
RETS,UNIX DOMAIN,Linux,BashShellScript,Listing of paging device,,,
RETS,UNIX DOMAIN,Unix,ShellScript,"Listing Virtual Memory - swapon,free commands",,,
RETS,UNIX DOMAIN,Linux,ShellScript,Manage /etc/hosts file ,,,
RETS,UNIX DOMAIN,Unix,ShellScript,Managing the NFS Client,,,
RETS,UNIX DOMAIN,Unix - Linux,"Tools, Optibot, Python & Misc",monitor CPU Utilization,,,
RETS,UNIX DOMAIN,Unix,ShellScript,Monitor File System Usage  - using df and du commands,,,
RETS,UNIX DOMAIN,Unix - Solaris,BashShellScript,monitor I/O Utilization,,,
RETS,UNIX DOMAIN,Unix - Linux,"Tools, Optibot, Python & Misc",monitor Memory Utilization,,,
RETS,UNIX DOMAIN,Linux,BashShellScript,Monitor network adapter routing  - (3 predefined parameters ),,,
RETS,UNIX DOMAIN,Linux,ShellScript,Monitor Network Interfaces - using commands like ip link show for 3 predefined params,,,
RETS,UNIX DOMAIN,Linux,BashShellScript,Monitor Network ports redundancy - using the utility like ifenslave ,,,
RETS,UNIX DOMAIN,Linux,ShellScript,monitor the Network Utilization - 3 predefined params,,,
RETS,UNIX DOMAIN,Linux,BashShellScript,Mount/Unmount NFS exported filesystems,,,
RETS,UNIX DOMAIN,Linux,ShellScript,NIC replacement on standalone/VM/SAN connected/cluster Node,,,
RETS,UNIX DOMAIN,Linux,BashShellScript,partitioning on multipath devices,,,
RETS,UNIX DOMAIN,UNIX & Linux,BashShellScript,Reset locked/unlock user account,,,
RETS,UNIX DOMAIN,Unix - Linux,ShellScript,Resolve File System Inconsistencies - fsck run on single user/partitions,,,
RETS,UNIX DOMAIN,Linux,K-ShellScript,Restore and Recovery ,,,
RETS,UNIX DOMAIN,Linux,BashShellScript,restore config for multipath devices,,,
RETS,UNIX DOMAIN,AIX,BashShellScript,Restrict Access to Data in Files,,,
RETS,UNIX DOMAIN,HP -UNIX,BashShellScript,Retrieve Name Service Information,,,
RETS,UNIX DOMAIN,Unix,BashShellScript,scan LUNs ( local and Storage disk) details,,,
RETS,UNIX DOMAIN,Unix - Solaris,BashShellScript,Scheduling an Automatic Recurring Execution of processes,,,
RETS,UNIX DOMAIN,Linux,ShellScript,Script to update both sudoer's files ,,,
RETS,UNIX DOMAIN,Unix,BashShellScript,Sendmail Client configuration,,,
RETS,UNIX DOMAIN,AIX,BashShellScript,Set Network Printers,,,
RETS,UNIX DOMAIN,Linux,ShellScript,Set umasks ,,,
RETS,UNIX DOMAIN,AIX,BashShellScript,Specifying a Destination Printer,,,
RETS,UNIX DOMAIN,UNIX & Linux,ShellScript,Start and Stop the LP Print Service,,,
RETS,UNIX DOMAIN,Linux,BashShellScript,start/stop multipath,,,
RETS,UNIX DOMAIN,Unix-Aix,BashShellScript,Start/Stop syslogd daemon,,,
RETS,UNIX DOMAIN,Linux,BashShellScript,sysctl parmeters supported/change,,,
RETS,UNIX DOMAIN,Unix - Solaris,ShellScript,Terminate Processes with kill,,,
RETS,UNIX DOMAIN,Linux,BashShellScript,ulimit supported/change,,,
RETS,UNIX DOMAIN,Unix,BashShellScript,Use multipath devices,,,
RETS,TOOLS DOMAIN,SOLARIS,K-ShellScript,A script to change the passwords remotely,,,
RETS,TOOLS DOMAIN,SOLARIS,K-ShellScript,A Script for checking user home directories,,,
RETS,TOOLS DOMAIN,SOLARIS,K-ShellScript,Script to check quota abusers,,,
RETS,TOOLS DOMAIN,SOLARIS,ShellScript,Check if host has soxadm user,,,
RETS,TOOLS DOMAIN,SOLARIS,K-ShellScript,Custom Inventory Script to System Configuration from prtdiag,,,
RETS,TOOLS DOMAIN,SOLARIS,K-ShellScript,disable-hobbit-clients,,,
RETS,TOOLS DOMAIN,SOLARIS,ShellScript,dns-secondary-checker,,,
RETS,TOOLS DOMAIN,SOLARIS,K-ShellScript,dns search,,,
RETS,TOOLS DOMAIN,SOLARIS,Perl,Script to see which servers have auto-boot set to false,,,
RETS,TOOLS DOMAIN,SOLARIS,Perl,Script to do obtain system information ,,,
RETS,TOOLS DOMAIN,SOLARIS,K-ShellScript,To open telnet port in solaris,,,
RETS,TOOLS DOMAIN,SOLARIS,K-ShellScript,script to enable clients from Hobbit,,,
RETS,TOOLS DOMAIN,SOLARIS,K-ShellScript,Script to automate the hobbit install,,,
RETS,TOOLS DOMAIN,SOLARIS,K-ShellScript,Script to find top 50 users who are using more space ftp servers,,,
RETS,TOOLS DOMAIN,SOLARIS,K-ShellScript,Script to find top 50 users who are using more space in  sftp servers,,,
RETS,TOOLS DOMAIN,SOLARIS,ShellScript,Disk growth over previous week in ftp server,,,
RETS,TOOLS DOMAIN,SOLARIS,K-ShellScript,Script for Creating ftp account,,,
RETS,TOOLS DOMAIN,SOLARIS,K-ShellScript,Script for creating  sftp account,,,
RETS,TOOLS DOMAIN,SOLARIS,Perl,Script to check for Disksuite/Veritas problems,,,
RETS,TOOLS DOMAIN,SOLARIS,K-ShellScript,script for restart the hang printer process,,,
RETS,TOOLS DOMAIN,SOLARIS,K-ShellScript,script to mail  UNIX if any core files in /var/core,,,
RETS,TOOLS DOMAIN,SOLARIS,ShellScript,Disk growth over previous week in sftp server,,,
RETS,TOOLS DOMAIN,SOLARIS,K-ShellScript,Script to shut down servers by netgroup,,,
RETS,TOOLS DOMAIN,SOLARIS,K-ShellScript,Script to automate the SOX install,,,
RETS,TOOLS DOMAIN,SOLARIS,K-ShellScript,Custom Inventory Script to System Configuration from prtdiag,,,
RETS,UNIX DOMAIN,Unix - Solaris,Perl,Mirror and Unmirroring OS Disk ,,,
RETS,TOOLS DOMAIN,SOLARIS,K-ShellScript,Setup Multipathing,,,
RETS,TOOLS DOMAIN,SOLARIS,BashShellScript,Mirroring  OS Disk Disk with SVM,,,
RETS,UNIX DOMAIN,Unix - Solaris,BashShellScript,Attached  & Deattached disk  from SVM.,,,
RETS,UNIX DOMAIN,AIX,BashShellScript,Shut down a system in maintenance mode,,,
RETS,UNIX DOMAIN,Linux,ShellScript,Set umasks ,,,
RETS,UNIX DOMAIN,Unix - Solaris,BashShellScript,Install and upgrade firmware using existing command lines,,,
RETS,UNIX DOMAIN,Unix,ShellScript,Add/Delete/Modify Sudo/ACL/ &Display; access,,,
RETS,TOOLS DOMAIN,SOLARIS,ShellScript,Restoring a flar image from jumpstart server,,,
RETS,TOOLS DOMAIN,SOLARIS,K-ShellScript,Managing Crash Dump size   - using existing dumpadm commands,,,
RETS,TOOLS DOMAIN,SOLARIS,K-ShellScript,Managing Core File Behavior  - using existing dumpadm commands,,,
RETS,TOOLS DOMAIN,SOLARIS,K-ShellScript,Setting dump device parameters - using existing dumpadm commands,,,
RETS,TOOLS DOMAIN,SOLARIS,ShellScript,Start/Stop syslogd daemon - using standard solaris service start stop commands,,,
RETS,UNIX DOMAIN,Unix,BashShellScript,Configure syslog Messaging -using existing syslog.conf ,,,
RETS,TOOLS DOMAIN,SOLARIS,K-ShellScript,IP Assignment on network interfaces -using the existing commands ,,,
RETS,UNIX DOMAIN,Unix,K-ShellScript,Configure the Name Service Switch using the existing commands ,,,
RETS,TOOLS DOMAIN,SOLARIS,Perl,Monitor Network Interfaces using the existing commands   (3 predefined parameters),,,
RETS,TOOLS DOMAIN,SOLARIS,BashShellScript,Configuration of Solaris - using the existing configutation file,,,
RETS,UNIX DOMAIN,Unix - Solaris,K-ShellScript,Multipathing configuration -using the existing commands ,,,
RETS,TOOLS DOMAIN,SOLARIS,K-ShellScript,Install and Configuring LDOMS - using the existing ldm commands ,,,
RETS,UNIX DOMAIN,Unix,BashShellScript,Setup Boot PROM parameters using existing command lines,,,
RETS,TOOLS DOMAIN,SOLARIS,ShellScript,Installation using Jumpstart and AI using AI install service and commmands,,,
RETS,UNIX DOMAIN,Unix,ShellScript,Configure NIS Domain  - using the existing configuration scripts,,,
RETS,TOOLS DOMAIN,SOLARIS,ShellScript,Start  and stop Run Control Scripts under /etc/rc#.d directories  and  /etc/init.d,,,
RETS,UNIX DOMAIN,Unix - Linux,K-ShellScript,Add/Remove/modify users,,,
RETS,UNIX DOMAIN,UNIX & Linux,ShellScript,Add/Remove/modify groups,,,
RETS,UNIX DOMAIN,UNIX & Linux,K-ShellScript,Administating File and Directory & Special permissions,,,
RETS,UNIX DOMAIN,AIX,BashShellScript,Listing Virtual Memory ,,,
RETS,UNIX DOMAIN,Linux,ShellScript,Mount/Unmount NFS exported filesystems,,,
RETS,TOOLS DOMAIN,SOLARIS,BashShellScript,Install pathes and packages,,,
RETS,TOOLS DOMAIN,SOLARIS,ShellScript,Removal/cleanup of patches and packages,,,
RETS,TOOLS DOMAIN,SOLARIS,BashShellScript,Monitor System Access  (3 predefined parameters),,,
RETS,UNIX DOMAIN,AIX,BashShellScript,Restrict Access to Data in Files,,,
RETS,UNIX DOMAIN,Unix,ShellScript,Monitor network adapter routing -using the existing commands  (3 predefined parameters),,,
RETS,UNIX DOMAIN,Unix,BashShellScript,Monitor Network ports redundancy  -using the existing commands ,,,
RETS,UNIX DOMAIN,Unix,K-ShellScript,Retrieve Name Service Information -using the existing commands ,,,
RETS,TOOLS DOMAIN,SOLARIS,K-ShellScript,Configure a DNS Client  - using the predefined commands,,,
RETS,TOOLS DOMAIN,SOLARIS,Perl,Dicover/Fix  the root cause of performance issue - like findin g the most resource consuming process,,,
RETS,TOOLS DOMAIN,SOLARIS,K-ShellScript,Set up Virtual Disks and Virtual Networks,,,
RETS,TOOLS DOMAIN,SOLARIS,BashShellScript,Add/remove space in File system on a guest  domain,,,
RETS,UNIX DOMAIN,Unix - Linux,BashShellScript,Implementing OS Upgrade,,,
RETS,UNIX DOMAIN,Linux,K-ShellScript,Good understanding user management,,,
RETS,UNIX DOMAIN,Linux,K-ShellScript,Customize user account environment,,,
RETS,UNIX DOMAIN,Unix,ShellScript,Check the File System status,,,
RETS,UNIX DOMAIN,Unix - Solaris,BashShellScript,Listing of Swap space and device,,,
RETS,UNIX DOMAIN,AIX,BashShellScript,Mount/Unmount fileystems and solve related issues ,,,
RETS,UNIX DOMAIN,Unix,Perl,View/List System Processes,,,
RETS,TOOLS DOMAIN,SOLARIS,ShellScript,Check/Start/Stop/ NFS daemons - using standard solaris service start stop commands,,,
RETS,UNIX DOMAIN,Unix - Linux,"Tools, Optibot, Python & Misc",monitor CPU Utilization ,,,
RETS,UNIX DOMAIN,Unix - Linux,BashShellScript,monitor Memory Utilization,,,
RETS,UNIX DOMAIN,Unix - Solaris,K-ShellScript,monitor I/O Utilization,,,
RETS,TOOLS DOMAIN,SOLARIS,Perl,monitor the Network Utilization using the i/o commands,,,
RETS,TOOLS DOMAIN,SOLARIS,ShellScript,Analysis of performance utilization using the system/disk usage commands  (3 predefined parameters),,,
RETS,TOOLS DOMAIN,SOLARIS,K-ShellScript,Administration of Domains and LDOMS,,,
RETS,UNIX DOMAIN,Unix - Solaris,ShellScript,File System Housekeeping (like Disk Usage and Free Space)  (3 predefined parameters),,,
RETS,UNIX DOMAIN,Unix - Solaris,ShellScript,Monitor File System Usage  (3 predefined parameters),,,
AARP,WINTEL DOMAIN,Wintel,Powershell,Server Login Scripts implementation,,,
AARP,WINTEL DOMAIN,Windows,Powershell,"Share Folder Mgmt. - Delete, Rename",,,
AARP,WINTEL DOMAIN,Windows,Powershell,To create local groups,,,
AARP,WINTEL DOMAIN,Wintel,Powershell,To delete local group,,,
AARP,WINTEL DOMAIN,Windows,Powershell,Post Server Installation,,,
AARP,WINTEL DOMAIN,Windows,Powershell,Install and configure Antivirus client software,,,
AARP,WINTEL DOMAIN,Windows,Powershell,Disable IPV6 on multiple servers,,,
Toys R Us,STORAGE AND BACKUP DOMAIN,EDM,K-ShellScript,Clearing /informix file system on TRU-SD-CAUTH,,,
Pepsi Co,WINTEL DOMAIN,Wintel,CA-ITPAM,C Drive cleaning,,,
Pepsi Co,UNIX DOMAIN,Linux,CA-ITPAM,CPU Utilization Check,,,
Pepsi Co,UNIX DOMAIN,Linux,CA-ITPAM,Cron service check and start,,,
Pepsi Co,UNIX DOMAIN,Linux,CA-ITPAM,NTP TIME SYNC check and restart,,,
Pepsi Co,UNIX DOMAIN,Linux,CA-ITPAM,Syslog process check and restart,,,
Pepsi Co,UNIX DOMAIN,HPUX,CA-ITPAM,CheckServerUptime,,,
Pepsi Co,UNIX DOMAIN,HPUX,CA-ITPAM,Syslog Check,,,
Pepsi Co,UNIX DOMAIN,HPUX,CA-ITPAM,Cron Process Check,,,
Pepsi Co,UNIX DOMAIN,HPUX,CA-ITPAM,NTP Time Sync,,,
Pepsi Co,NETWORKS DOMAIN,Network,CA-ITPAM,CPU Utilization,,,
Energy Future Holdings,WINTEL DOMAIN,Capacity Management,MicrosoftSCORCH,Problem ticket for Daily CPU issue,,,
Cummins. Inc,WINTEL DOMAIN,Windows,Powershell,Server ownership Change Request,,,
Sensata Technologies Inc,TOOLS DOMAIN,SCCM,Powershell,Server reboot pending status,,,
Sensata Technologies Inc,WINTEL DOMAIN,Windows,Powershell,Admin Activities,,,
Energy Future Holdings,WINTEL DOMAIN,Capacity Management,MicrosoftSCORCH,Problem tickets for daily memory issue,,,
Energy Future Holdings,WINTEL DOMAIN,Capacity Management,MicrosoftSCORCH,Problem tickets for daily paging issue,,,
Energy Future Holdings,WINTEL DOMAIN,Capacity Management,MicrosoftSCORCH,Problem tickets for daily disk issue,,,
Capsugel,TOOLS DOMAIN,SCCM,Powershell,Patch Management Report,,,
Capsugel,TOOLS DOMAIN,SCCM,Powershell,Reclaim Tickets,,,
Capsugel,TOOLS DOMAIN,SCCM,Powershell,Client Remediation,,,
Discover Financial Services,WINTEL DOMAIN,Windows,Powershell,Physical Server Inventory List,,,
Discover Financial Services,WINTEL DOMAIN,Windows,Powershell,Windows server build Post check,,,
Discover Financial Services,WINTEL DOMAIN,Windows,Powershell,File/Directory Ownership/Permission Change,,,
Discover Financial Services,WINTEL DOMAIN,Windows,Powershell,Windows Server health check,,,
Discover Financial Services,WINTEL DOMAIN,Windows,Powershell,Tools to check the failed and automatically rebooted server,,,
Discover Financial Services,WINTEL DOMAIN,Windows,Powershell,"Script to check the multipath details and path count, If possible LUN UID details too.",,,
Discover Financial Services,WINTEL DOMAIN,Vmware,Powershell,Esx5.5 Build post Installation and check,,,
Discover Financial Services,WINTEL DOMAIN,Vmware,Powershell,Add CPU & Memory,,,
Discover Financial Services,WINTEL DOMAIN,Vmware,Powershell,Decommission Datastore from Esx5.5,,,
Discover Financial Services,WINTEL DOMAIN,Vmware,Powershell,Datastore Inventory report,,,
Discover Financial Services,WINTEL DOMAIN,Vmware,Powershell,Esxi Lun size Increase,,,
Discover Financial Services,WINTEL DOMAIN,Vmware,Powershell,Esxiserver health check,,,
Discover Financial Services,WINTEL DOMAIN,Vmware,Powershell,OS Upgrade ,,,
Discover Financial Services,WINTEL DOMAIN,Citrix,Powershell,Xenapp Server Installation ,,,
Discover Financial Services,WINTEL DOMAIN,Citrix,ShellScript,Xendesktop Installation,,,
Discover Financial Services,WINTEL DOMAIN,Citrix,Powershell,Health check for Citrix server,,,
Discover Financial Services,WINTEL DOMAIN,UCS,Powershell,UCS Fault supression,,,
Discover Financial Services,WINTEL DOMAIN,UCS,"Tools, Optibot, Python & Misc",Service profile Create and associate to Blade,,,
Discover Financial Services,STORAGE AND BACKUP DOMAIN,Sanops,ShellScript,Daily Health check for shares with 90% and expanding it,,,
Discover Financial Services,STORAGE AND BACKUP DOMAIN,Sanops,Powershell,Snapshot morethan 32days,,,
Discover Financial Services,STORAGE AND BACKUP DOMAIN,Sanops,Powershell,Deactivated ID deletion via CLI (Netapp),,,
Discover Financial Services,WINTEL DOMAIN,Active Directory,Powershell,UNallocation �fully automation,,,
Discover Financial Services,WINTEL DOMAIN,Active Directory,Powershell,Allocation �fully automation,,,
Discover Financial Services,STORAGE AND BACKUP DOMAIN,Sanops,Powershell,Orphan server remediation from storage. ,,,
Discover Financial Services,STORAGE AND BACKUP DOMAIN,Sanops,BashShellScript,HBA Replacement activities,,,
Discover Financial Services,STORAGE AND BACKUP DOMAIN,Sanops,Powershell,Switch/Storage password reset.,,,
Discover Financial Services,STORAGE AND BACKUP DOMAIN,Sanops,Powershell,Switch/Storage password reset validation.,,,
Discover Financial Services,STORAGE AND BACKUP DOMAIN,Sanops,Powershell,Switch port troubleshooting.,,,
Discover Financial Services,WINTEL DOMAIN,Vmware,Powershell,Vmware Tools upgrade,,,
Discover Financial Services,STORAGE AND BACKUP DOMAIN,Sanops,Powershell,Manage backup failure (due to missed files or missed backups) and analyze logs and run backup up jobs.,,,
Discover Financial Services,WINTEL DOMAIN,Active Directory,BashShellScript,RRT Automation � RRT Checklist Automation,,,
Discover Financial Services,STORAGE AND BACKUP DOMAIN,Sanops,Powershell,Storage Array Monitoring: Hardware failure checks on the entire array while upgrade,,,
Discover Financial Services,UNIX DOMAIN,Unix,BashShellScript,Add New or Expand Linux/AIX Storage,,,
Discover Financial Services,UNIX DOMAIN,Unix,ShellScript,LUN Mapping from VIO Server to VIO Client,,,
Discover Financial Services,UNIX DOMAIN,Unix,BashShellScript,Removing LUN from VIO Server/Client,,,
Discover Financial Services,UNIX DOMAIN,Unix,ShellScript,Install/Update Software Package(s),,,
Discover Financial Services,UNIX DOMAIN,Unix,ShellScript,Standard Infrastructure Software Install,,,
Discover Financial Services,UNIX DOMAIN,Unix,Powershell,ULimit Change,,,
Discover Financial Services,UNIX DOMAIN,Unix,BashShellScript,Manging Paging Space,,,
Discover Financial Services,UNIX DOMAIN,Unix,ShellScript,ReaR / MKSYSB Backup Failures Incidents,,,
Discover Financial Services,UNIX DOMAIN,Unix,BashShellScript,House Keeping of rootvg Filesystem,,,
Discover Financial Services,UNIX DOMAIN,Unix,BashShellScript,Temp Filesystem /tmp,,,
Discover Financial Services,UNIX DOMAIN,Unix,BashShellScript,Cyberarc Installation,,,
Discover Financial Services,UNIX DOMAIN,Unix,BashShellScript,Vulnerability Patching Activity,,,
Discover Financial Services,UNIX DOMAIN,Unix,BashShellScript,Non-Distruptive Patching,,,
Discover Financial Services,UNIX DOMAIN,Unix,ShellScript,Netbackup Client Install,,,
Discover Financial Services,WINTEL DOMAIN,Citrix,Powershell,Application Data Folder Deletion for User Profile,,,
Discover Financial Services,WINTEL DOMAIN,Windows,Powershell,C Drive Filesystem Clean Up,,,
AARP,WINTEL DOMAIN,Windows,Powershell,Install and configure backup client software,,,
AARP,WINTEL DOMAIN,Windows,Powershell,Password reset,,,
AARP,UNIX DOMAIN,Linux,ShellScript,Veritas netbackup start/stop,,,
AARP,STORAGE AND BACKUP DOMAIN,Storage,Powershell,Set performance threshold for critical components,,,
AARP,TOOLS DOMAIN,SCCM,Powershell,Software metering for most used application with licensing information,,,
AARP,TOOLS DOMAIN,SCCM,Powershell,Duplicate GUID machines and duplicate machine names in SCCM database.,,,
AARP,TOOLS DOMAIN,SCCM,Powershell,Operating System image Creation and Updation,,,
AARP,DATABASE DOMAIN,Database-SQL,Powershell,Agent job status,,,
Pepsi Co,DATABASE DOMAIN,SQL,CA-ITPAM,Service Down                    ,,,
Pepsi Co,DATABASE DOMAIN,SQL,CA-ITPAM,Agent Down                      ,,,
Pepsi Co,DATABASE DOMAIN,SQL,CA-ITPAM,Backup Failure Issue            ,,,
Pepsi Co,DATABASE DOMAIN,SQL,CA-ITPAM,LogSpace Issue                  ,,,
Pepsi Co,DATABASE DOMAIN,SQL,CA-ITPAM,Orphaned Users Reporting and Fix,,,
Pepsi Co,UNIX DOMAIN,AIX,CA-ITPAM,Server UpTime Check,,,
Pepsi Co,UNIX DOMAIN,HPUX,CA-ITPAM,NTP Time Sync,,,
Pepsi Co,UNIX DOMAIN,AIX,CA-ITPAM,Tmp filesystem Clean up,,,
Exxon Mobil Inc,WINTEL DOMAIN,GAM,Powershell,Group Disable,,,
Exxon Mobil Inc,WINTEL DOMAIN,GAM,Powershell,H Drive Access,,,
Exxon Mobil Inc,WINTEL DOMAIN,GAM,Powershell,H Drive Update,,,
Exxon Mobil Inc,WINTEL DOMAIN,GAM,Powershell,"Primary ID Disable, Enable and Delete",,,
Exxon Mobil Inc,WINTEL DOMAIN,GAM,Powershell,I Drive Access,,,
Pepsi Co,UNIX DOMAIN,Unix,CA-ITPAM,Health Checkup : Server uptime check,,,
Pepsi Co,UNIX DOMAIN,Linux,CA-ITPAM,Nimbus Agent check and start/restart,,,
Pepsi Co,UNIX DOMAIN,Linux,CA-ITPAM,Ping Failure,,,
Pepsi Co,UNIX DOMAIN,Linux,CA-ITPAM,Unlock Local Account,,,
Pepsi Co,UNIX DOMAIN,HPUX,CA-ITPAM,HomeTrimming,,,
Pepsi Co,UNIX DOMAIN,HPUX,CA-ITPAM,LogTrimming,,,
Pepsi Co,UNIX DOMAIN,HPUX,CA-ITPAM,TmpCleanUp,,,
Pepsi Co,UNIX DOMAIN,Linux,CA-ITPAM,Unlock local account,,,
AARP,TOOLS DOMAIN,Tools,"Tools, Optibot, Python & Misc",Account and Access Request in SNW,,,
AARP,STORAGE AND BACKUP DOMAIN,Backup,Powershell,Manage script (if any for starting a backup for a said client),,,
AARP,STORAGE AND BACKUP DOMAIN,Backup,Powershell,Manage drive cleaning,,,
AARP,STORAGE AND BACKUP DOMAIN,Backup,Powershell,Client installation/remotely/based on platform,,,
AARP,STORAGE AND BACKUP DOMAIN,Backup,Powershell,Manage backup failure (due to missed files or missed backups) and analyze logs and run make up jobs,,,
AARP,STORAGE AND BACKUP DOMAIN,Backup,Powershell,Monitor storage pool,,,
AARP,STORAGE AND BACKUP DOMAIN,Backup,Powershell,Backup Window monitoring and analysis,,,
AARP,STORAGE AND BACKUP DOMAIN,Backup,Powershell,Daily backup report generation,,,
AARP,STORAGE AND BACKUP DOMAIN,Backup,Powershell,All media servers are up and running,,,
AARP,STORAGE AND BACKUP DOMAIN,Backup,Powershell,All tape drives are up and running,,,
AARP,STORAGE AND BACKUP DOMAIN,Backup,Powershell,Check the space of availability on master and media servers,,,
AARP,STORAGE AND BACKUP DOMAIN,Backup,Powershell,All clients backup / duplicate / restore failures from last 24 hours,,,
AARP,STORAGE AND BACKUP DOMAIN,Backup,Powershell,Check clients whose backup / duplicates are running more than 24 hours,,,
AARP,STORAGE AND BACKUP DOMAIN,Backup,Powershell,Check for hung jobs from last 24 hours,,,
AARP,STORAGE AND BACKUP DOMAIN,Backup,Powershell,Check for disk pools status,,,
AARP,STORAGE AND BACKUP DOMAIN,Backup,Powershell,Check for scratch tapes available on site,,,
AARP,STORAGE AND BACKUP DOMAIN,Backup,Powershell,Check for frozen and suspended medias,,,
AARP,STORAGE AND BACKUP DOMAIN,Backup,Powershell,Check for catalog backup status,,,
AARP,STORAGE AND BACKUP DOMAIN,Backup,Powershell,Make sure that all the clients whose job got failed are having incident,,,
AARP,STORAGE AND BACKUP DOMAIN,Backup,Powershell,Check that all the clients which are configured in backup rotation are Getting jobs triggered everyday without fail make sure we are Nt Missing any day backup,,,
AARP,STORAGE AND BACKUP DOMAIN,Backup,Powershell,Backup success report,,,
AARP,STORAGE AND BACKUP DOMAIN,Backup,Powershell,NetBackup backup status reports,,,
AARP,STORAGE AND BACKUP DOMAIN,Backup,Powershell,"Backup server, Media Server , Tape library availability",,,
AARP,STORAGE AND BACKUP DOMAIN,Backup,Powershell,Status of devices,,,
